sample_filename,x_bound,y_bound,w_bound,h_bound,c_id,lat,lon,cfield_id
1814_400.png,42.296875,44,126,139,1814,38.78044934,47.86732899,28
1815_400.png,54.296875,46,112,115,1815,38.78039036,47.86721748,28
1816_400.png,46.296875,58,90,112,1816,38.78033674,47.86729662,28
1817_400.png,50.9140625,44,106,123,1817,38.78026703,47.8673218,28
1818_400.png,49.9140625,42,126,115,1818,38.78015979,47.86744769,28
1819_400.png,32.9140625,41,119,134,1819,38.78190245,47.86721748,28
1820_400.png,29.9140625,26,160,133,1820,38.7818542,47.86739014,28
1821_400.png,49.296875,30,130,142,1821,38.78165044,47.867811,28
1822_400.png,14.296875,33,142,119,1822,38.78041717,47.86757359,28
1823_400.png,36.296875,43,110,117,1823,38.78017588,47.86764913,28
1824_400.png,55.296875,32,99,139,1824,38.78005255,47.86760237,28
1825_400.png,23.296875,23,170,132,1825,38.77989705,47.8675664,28
1826_400.png,25.9140625,15,159,154,1826,38.77965576,47.86773187,28
1827_400.png,52.9140625,24,135,137,1827,38.77953779,47.86786136,28
1828_400.png,27.9140625,19,149,145,1828,38.7806531,47.86826783,28
1829_400.png,30.9140625,27,148,168,1829,38.77939838,47.86799086,28
1830_400.png,18.296875,10,160,136,1830,38.77916245,47.86789014,28
1831_400.png,48.9140625,7,138,163,1831,38.7793394,47.86749805,28
1832_400.png,39.296875,22,149,137,1832,38.77908202,47.86741172,28
1833_400.png,54.296875,33,88,127,1833,38.78009008,47.86748726,28
1834_400.png,20.9140625,30,154,122,1834,38.78204723,47.86846567,28
1835_400.png,23.296875,43,156,129,1835,38.78185956,47.86858437,28
1836_400.png,38.9140625,36,132,142,1836,38.78218664,47.86877501,28
1837_400.png,38.296875,33,141,152,1837,38.78073353,47.86898724,28
1838_400.png,45.296875,39,137,105,1838,38.78143596,47.86906277,28
1839_400.png,32.9140625,18,136,130,1839,38.78166116,47.86918148,28
1840_400.png,13.9140625,36,184,101,1840,38.78162363,47.86927859,28
1841_400.png,26.296875,18,152,147,1841,38.78093192,47.86926421,28
1842_400.png,29.296875,21,126,162,1842,38.78124292,47.86960952,28
1843_400.png,35.296875,21,125,165,1843,38.78180058,47.86935053,28
1844_400.png,35.9140625,37,158,117,1844,38.78207404,47.86928939,28
1845_400.png,29.296875,44,155,100,1845,38.7821223,47.86966707,28
1846_400.png,51.296875,39,131,116,1846,38.78197752,47.86971743,28
1847_400.png,8.9140625,56,179,76,1847,38.77920535,47.86956276,28
1848_400.png,32.9140625,47,146,121,1848,38.7788234,47.8676136,28
1849_400.png,27.296875,24,158,140,1849,38.7787805,47.86778266,28
1850_400.png,39.296875,41,124,135,1850,38.77860356,47.86890135,28
1851_400.png,58.9140625,50,121,118,1851,38.77788058,47.87049149,28
1852_400.png,59.296875,84,85,73,1852,38.77819694,47.87061019,28
1853_400.png,47.9140625,30,117,129,1853,38.77873314,47.87040876,28
1854_400.png,23.296875,47,117,115,1854,38.77997713,47.87037639,28
1855_400.png,43.296875,34,105,129,1855,38.78003612,47.87021813,28
1856_400.png,64.9140625,43,114,118,1856,38.78010582,47.87007785,28
1857_400.png,30.296875,17,139,174,1857,38.7802077,47.87101664,20000
1858_400.png,37.9140625,13,133,143,1858,38.78947572,47.86352981,29
1859_400.png,55.296875,33,110,138,1859,38.78988324,47.86369529,29
1860_400.png,55.296875,38,125,123,1860,38.78937921,47.8636881,29
1861_400.png,33.296875,18,142,126,1861,38.78911647,47.86377084,29
1862_400.png,26.9140625,33,155,110,1862,38.78880011,47.86414496,29
1863_400.png,40.296875,29,113,132,1863,38.78800652,47.86265564,29
1864_400.png,56.296875,37,102,111,1864,38.78749177,47.86273838,29
1865_400.png,51.9140625,35,136,111,1865,38.78849447,47.86447232,29
1866_400.png,46.296875,27,124,109,1866,38.78929342,47.8635514,29
1867_400.png,51.296875,53,123,94,1867,38.78508112,47.87596016,32
1868_400.png,63.296875,36,111,122,1868,38.78550472,47.87558972,20000
1869_400.png,45.9140625,46,137,116,1869,38.78533313,47.87574077,32
1870_400.png,56.296875,59,118,95,1870,38.78586398,47.87563647,20000
1871_400.png,49.9140625,48,137,111,1871,38.78593904,47.8752948,20000
1872_400.png,43.296875,61,126,109,1872,38.78630903,47.87571919,20000
1873_400.png,64.9140625,61,105,87,1873,38.78655032,47.87578753,20000
1874_400.png,50.296875,22,113,139,1874,38.78641627,47.87609323,20000
1875_400.png,60.9140625,55,114,114,1875,38.78595513,47.87624429,32
1876_400.png,31.9140625,40,167,116,1876,38.78633047,47.8764313,32
1877_400.png,44.296875,40,137,113,1877,38.78702754,47.8762263,20000
1878_400.png,52.296875,31,131,129,1878,38.78670045,47.87565446,20000
1879_400.png,35.9140625,45,149,105,1879,38.7866522,47.87548901,20000
1880_400.png,17.9140625,12,173,155,1880,38.78668437,47.87523366,20000
1881_400.png,64.9140625,39,87,101,1881,38.78692566,47.87563647,20000
1882_400.png,44.9140625,42,132,111,1882,38.7871884,47.87598174,20000
1883_400.png,53.296875,37,119,135,1883,38.78719912,47.87585227,20000
1884_400.png,31.296875,42,142,134,1884,38.78723666,47.87565446,20000
1885_400.png,49.296875,36,100,108,1885,38.78726347,47.87540629,30
1886_400.png,27.296875,44,146,112,1886,38.78698464,47.87503944,30
1887_400.png,40.296875,43,131,123,1887,38.78712942,47.87498549,30
1888_400.png,41.296875,51,120,110,1888,38.7873868,47.87493874,30
1889_400.png,41.296875,53,116,123,1889,38.78741361,47.8746582,30
1890_400.png,39.9140625,26,139,110,1890,38.78554762,47.8747661,30
1891_400.png,41.296875,58,98,91,1891,38.78675944,47.87419424,30
1892_400.png,37.9140625,42,129,109,1892,38.78673799,47.8741223,30
1893_400.png,34.9140625,55,163,87,1893,38.78693102,47.87404318,30
1894_400.png,44.9140625,54,144,80,1894,38.78774069,47.87453232,30
1895_400.png,50.296875,52,118,89,1895,38.78790155,47.8745575,30
1896_400.png,42.296875,47,112,111,1896,38.78715087,47.87257212,30
1897_400.png,35.296875,56,122,73,1897,38.7863412,47.87219806,30
1898_400.png,-,-,-,-,1898,38.78518836,47.87199304,30
1899_400.png,56.296875,55,121,84,1899,38.7847862,47.8722628,30
1900_400.png,61.296875,38,87,106,1900,38.78464679,47.87217288,30
1901_400.png,48.9140625,59,153,100,1901,38.78467896,47.87201822,30
1902_400.png,64.296875,40,102,106,1902,38.78707044,47.87175925,30
1903_400.png,64.296875,56,102,109,1903,38.78664147,47.87165854,30
1904_400.png,44.296875,50,107,81,1904,38.78616961,47.8708996,30
1905_400.png,46.296875,52,107,101,1905,38.7874994,47.87105427,30
1906_400.png,28.9140625,29,150,110,1906,38.78720449,47.87050035,30
1907_400.png,40.9140625,25,140,107,1907,38.78736535,47.87024497,30
1908_400.png,49.296875,29,121,129,1908,38.78762273,47.86995721,30
1909_400.png,70.296875,62,83,94,1909,38.78746723,47.87077371,30
1910_400.png,73.9140625,57,75,78,1910,38.78760128,47.87069458,30
1911_400.png,36.9140625,56,152,112,1911,38.78775142,47.87087802,30
1912_400.png,32.9140625,57,124,84,1912,38.78799271,47.87093557,30
1913_400.png,49.9140625,48,119,99,1913,38.78872195,47.87069458,30
1914_400.png,41.9140625,58,145,83,1914,38.78482374,47.86969104,30
1915_400.png,52.296875,49,117,94,1915,38.78522053,47.86960831,30
1916_400.png,59.296875,57,92,92,1916,38.78531169,47.86945723,30
1917_400.png,66.296875,51,110,97,1917,38.78469505,47.86920185,30
1918_400.png,61.9140625,45,101,83,1918,38.78584789,47.8696191,30
1919_400.png,55.296875,58,91,85,1919,38.78595513,47.86966226,30
1920_400.png,74.296875,56,93,83,1920,38.78647525,47.86946443,30
1921_400.png,48.9140625,47,129,95,1921,38.78682914,47.86951119,30
1922_400.png,47.9140625,65,116,87,1922,38.7865664,47.86908674,30
1923_400.png,73.296875,54,85,79,1923,38.7883895,47.86931335,30
1924_400.png,60.9140625,78,107,65,1924,38.78830907,47.86934573,30
1925_400.png,42.296875,46,128,89,1925,38.78773533,47.86938889,30
1926_400.png,51.9140625,55,102,87,1926,38.78710261,47.86903639,30
1927_400.png,58.296875,46,110,109,1927,38.78651278,47.86882776,30
1928_400.png,54.296875,69,137,104,1928,38.78593368,47.86846086,30
1929_400.png,67.296875,63,104,84,1929,38.78530096,47.86837094,30
1930_400.png,58.296875,39,102,93,1930,38.78442159,47.86848964,30
1931_400.png,49.296875,56,123,87,1931,38.78684523,47.86836734,30
1932_400.png,75.296875,45,88,97,1932,38.78695247,47.86827382,30
1933_400.png,76.296875,66,82,86,1933,38.78507039,47.86757238,30
1934_400.png,40.9140625,55,121,91,1934,38.7849846,47.86757958,30
1935_400.png,58.296875,48,102,110,1935,38.7842071,47.86813713,30
1936_400.png,65.296875,60,83,98,1936,38.78547255,47.86740692,30
1937_400.png,61.296875,69,86,83,1937,38.78555298,47.86741051,30
1938_400.png,45.296875,63,132,84,1938,38.78480229,47.86740692,30
1939_400.png,55.296875,59,113,67,1939,38.78762273,47.86740332,30
1940_400.png,33.296875,31,122,130,1940,38.78330092,47.86743569,30
1941_400.png,56.296875,38,102,115,1941,38.7859873,47.86860474,30
1942_400.png,38.9140625,44,138,102,1942,38.78353149,47.86862633,30
1943_400.png,46.296875,65,115,97,1943,38.78897396,47.87229877,30
1944_400.png,55.296875,49,104,114,1944,38.78858253,47.87218007,30
1945_400.png,56.9140625,59,94,80,1945,38.7878801,47.87183478,30
1946_400.png,34.9140625,48,133,92,1946,38.78708652,47.8721513,30
1947_400.png,43.9140625,31,132,126,1947,38.77681464,47.87627796,31
1948_400.png,37.9140625,30,144,116,1948,38.7776513,47.87585707,31
1949_400.png,33.296875,21,142,133,1949,38.7788044,47.87624199,31
1950_400.png,47.296875,41,125,142,1950,38.77778002,47.87644344,31
1951_400.png,24.296875,16,153,145,1951,38.77792483,47.87501889,31
1952_400.png,37.296875,34,153,104,1952,38.77742068,47.87434977,20000
1953_400.png,34.296875,13,140,133,1953,38.77756549,47.87417709,20000
1954_400.png,31.296875,23,145,122,1954,38.77950162,47.8735943,31
1955_400.png,51.296875,37,115,88,1955,38.77997895,47.87343602,31
1956_400.png,45.296875,37,119,123,1956,38.77974833,47.87323096,31
1957_400.png,13.296875,39,136,120,1957,38.78045091,47.87300791,31
1958_400.png,27.9140625,29,149,118,1958,38.7810355,47.87251864,31
1959_400.png,46.9140625,14,131,148,1959,38.78212424,47.8733137,31
1960_400.png,49.9140625,45,145,118,1960,38.78160401,47.87437495,20000
1961_400.png,29.9140625,51,120,94,1961,38.78226905,47.87451166,20000
1962_400.png,42.9140625,28,134,117,1962,38.77957128,47.87167773,20000
1963_400.png,34.296875,23,130,131,1963,38.78033368,47.87741885,32
1964_400.png,45.9140625,43,140,91,1964,38.77999039,47.87846575,32
1965_400.png,30.296875,42,144,131,1965,38.7797812,47.87883629,32
1966_400.png,45.296875,51,140,106,1966,38.78011912,47.87848373,32
1967_400.png,38.9140625,20,142,136,1967,38.78126162,47.87840459,32
1968_400.png,40.9140625,44,131,125,1968,38.78216811,47.87836142,32
1969_400.png,25.9140625,17,153,146,1969,38.78244703,47.87877513,32
1970_400.png,20.296875,25,169,142,1970,38.78292977,47.87841538,32
1971_400.png,43.296875,31,121,126,1971,38.78338033,47.87844416,32
1972_400.png,32.296875,36,149,161,1972,38.78340715,47.87857727,32
1973_400.png,60.9140625,47,89,121,1973,38.7835627,47.87822111,32
1974_400.png,57.296875,25,112,129,1974,38.78287613,47.87888666,32
1975_400.png,36.9140625,20,133,141,1975,38.78327842,47.87941549,32
1976_400.png,55.296875,34,109,136,1976,38.78268303,47.87957378,32
1977_400.png,39.9140625,16,115,127,1977,38.78336424,47.87931116,32
1978_400.png,35.296875,33,131,135,1978,38.78385771,47.87880032,32
1979_400.png,38.296875,19,128,129,1979,38.78383089,47.87863123,32
1980_400.png,42.296875,29,98,133,1980,38.78404545,47.87849812,32
1981_400.png,28.9140625,22,137,161,1981,38.78417954,47.87855209,32
1982_400.png,34.296875,28,135,115,1982,38.78428682,47.8786852,32
1983_400.png,54.296875,57,101,108,1983,38.78413663,47.87877513,32
1984_400.png,49.296875,50,134,125,1984,38.78361098,47.87814196,32
1985_400.png,41.296875,24,119,149,1985,38.78430827,47.87841178,32
1986_400.png,48.9140625,41,118,121,1986,38.78442628,47.87847294,32
1987_400.png,44.296875,50,119,128,1987,38.78447992,47.87840099,32
1988_400.png,33.296875,33,131,128,1988,38.78462474,47.87822831,32
1989_400.png,33.296875,34,148,129,1989,38.78438337,47.87812038,32
1990_400.png,53.296875,41,113,131,1990,38.78435118,47.87802324,32
1991_400.png,44.296875,45,107,131,1991,38.78480175,47.87792971,32
1992_400.png,30.9140625,23,141,144,1992,38.78503775,47.87795489,32
1993_400.png,64.296875,70,106,106,1993,38.7848232,47.87785416,32
1994_400.png,51.296875,32,110,137,1994,38.78542395,47.8780952,32
1995_400.png,28.296875,12,143,134,1995,38.78528985,47.87860605,32
1996_400.png,27.296875,23,155,158,1996,38.7851343,47.87943348,32
1997_400.png,20.9140625,31,148,131,1997,38.78540249,47.87922842,32
1998_400.png,32.296875,34,161,109,1998,38.78578869,47.87789733,32
1999_400.png,34.9140625,52,130,92,1999,38.78592278,47.87802684,32
2000_400.png,47.296875,33,106,129,2000,38.78625534,47.87829306,32
2001_400.png,54.296875,34,123,132,2001,38.78636262,47.87830745,32
2002_400.png,35.296875,48,143,124,2002,38.78669518,47.87830745,32
2003_400.png,46.9140625,57,125,85,2003,38.7865289,47.87808081,32
2004_400.png,47.9140625,57,129,105,2004,38.78621243,47.87782898,32
2005_400.png,54.296875,54,118,102,2005,38.78603543,47.87782178,32
2006_400.png,21.296875,38,163,131,2006,38.78619098,47.87768867,32
2007_400.png,64.9140625,38,122,109,2007,38.78631434,47.87762031,32
2008_400.png,51.296875,66,99,99,2008,38.78893726,47.87973566,32
2009_400.png,73.9140625,33,108,125,2009,38.78951655,47.87962055,32
2010_400.png,62.296875,41,101,102,2010,38.7890499,47.87944787,32
2011_400.png,24.9140625,23,159,138,2011,38.78963455,47.87932915,32
2012_400.png,33.9140625,35,140,120,2012,38.78975256,47.87928958,32
2013_400.png,49.296875,56,127,93,2013,38.78996711,47.87936153,32
2014_400.png,36.296875,49,122,106,2014,38.79003684,47.87927159,32
2015_400.png,33.296875,43,135,132,2015,38.79028894,47.87906653,32
2016_400.png,30.296875,27,142,160,2016,38.79110424,47.87815995,20000
2017_400.png,10.296875,29,174,148,2017,38.79129198,47.87956299,32
2018_400.png,64.296875,63,86,99,2018,38.79039622,47.87958457,32
2019_400.png,50.296875,55,127,98,2019,38.78999393,47.87964573,32
2020_400.png,30.9140625,23,135,124,2020,38.78683464,47.87770666,32
2021_400.png,70.9140625,31,105,104,2021,38.78685609,47.87757355,32
2022_400.png,42.296875,58,121,68,2022,38.78662008,47.87753397,32
2023_400.png,36.9140625,29,146,124,2023,38.78701701,47.87763111,32
2024_400.png,42.9140625,40,140,115,2024,38.78711892,47.87750519,32
2025_400.png,48.9140625,17,136,120,2025,38.78731202,47.87767788,32
2026_400.png,62.296875,28,103,150,2026,38.78580478,47.87665615,32
2027_400.png,56.296875,48,124,107,2027,38.78575651,47.87674609,32
2028_400.png,40.296875,50,127,106,2028,38.78575651,47.87695475,32
2029_400.png,25.296875,43,126,103,2029,38.7856975,47.87704469,32
2030_400.png,50.296875,59,102,97,2030,38.78572969,47.87713104,32
2031_400.png,59.296875,28,114,122,2031,38.7858316,47.87710226,32
2032_400.png,34.9140625,40,122,111,2032,38.78587987,47.87696555,32
2033_400.png,51.296875,42,76,127,2033,38.78600861,47.87700152,32
2034_400.png,45.296875,41,117,113,2034,38.78609443,47.87704469,32
2035_400.png,43.9140625,50,103,95,2035,38.78642698,47.87707707,32
2036_400.png,57.9140625,73,108,62,2036,38.78667908,47.87701951,32
2037_400.png,53.9140625,46,115,98,2037,38.78659326,47.87684323,32
2038_400.png,32.296875,46,130,101,2038,38.78696873,47.8768756,32
2039_400.png,60.296875,70,88,72,2039,38.78693655,47.87672091,32
2040_400.png,63.9140625,47,122,113,2040,38.78702237,47.87669572,32
2041_400.png,55.296875,30,102,129,2041,38.78691509,47.87663456,32
2042_400.png,48.296875,34,116,112,2042,38.78680245,47.87662017,32
2043_400.png,31.9140625,42,137,106,2043,38.78788058,47.87674249,20000
2044_400.png,65.296875,43,108,116,2044,38.78783767,47.87663456,30
2045_400.png,36.296875,38,139,126,2045,38.78503775,47.87781818,32
2046_400.png,19.9140625,53,154,102,2046,38.7847642,47.87743324,32
2047_400.png,57.296875,58,97,95,2047,38.78472665,47.87714183,32
2048_400.png,37.296875,38,125,106,2048,38.7846301,47.87701591,32
2049_400.png,74.296875,44,102,98,2049,38.78272594,47.87592222,32
2050_400.png,56.296875,62,95,101,2050,38.78315505,47.87711665,32
2051_400.png,62.296875,58,128,111,2051,38.78208229,47.8773361,32
2052_400.png,42.9140625,32,131,147,2052,38.78223784,47.87645468,32
2053_400.png,53.296875,42,104,111,2053,38.78398108,47.87662017,32
2054_400.png,52.296875,47,131,127,2054,38.78349297,47.87740806,32
2055_400.png,53.296875,37,120,113,2055,38.78285468,47.87461263,20000
2056_400.png,49.9140625,59,116,101,2056,38.78298341,47.87500119,32
2057_400.png,48.9140625,53,102,99,2057,38.78340715,47.87518468,32
2058_400.png,43.296875,46,117,91,2058,38.78324624,47.87535377,32
2059_400.png,31.9140625,51,125,81,2059,38.78351443,47.87551207,32
2060_400.png,45.296875,47,122,126,2060,38.78396499,47.8748177,20000
2061_400.png,64.296875,49,81,117,2061,38.78332399,47.8759969,32
2062_400.png,54.296875,64,86,70,2062,38.78457871,47.87709743,32
2063_400.png,49.296875,61,98,123,2063,38.7845948,47.87714778,32
2064_400.png,27.9140625,36,159,112,2064,38.78937238,47.8776333,32
2065_400.png,50.296875,5,146,145,2065,38.78967802,47.87741751,20000
2066_400.png,33.296875,56,119,108,2066,38.79213383,47.87943147,32
2067_400.png,29.296875,23,164,148,2067,38.79227324,47.87929481,32
2068_400.png,27.9140625,39,160,101,2068,38.79179066,47.87964365,32
2069_400.png,39.9140625,41,155,117,2069,38.79159226,47.87973356,32
2070_400.png,28.296875,51,162,121,2070,38.79154937,47.87984864,32
2071_400.png,33.9140625,48,151,112,2071,38.79139387,47.88013274,32
2072_400.png,31.9140625,17,137,153,2072,38.79110432,47.88059306,32
2073_400.png,17.296875,40,167,91,2073,38.79056811,47.88079804,32
2074_400.png,37.296875,54,135,111,2074,38.78937774,47.87997451,32
2075_400.png,40.296875,18,147,141,2075,38.78878255,47.88009678,32
2076_400.png,23.9140625,42,165,107,2076,38.79220354,47.8794998,32
2077_400.png,39.9140625,35,132,103,2077,38.78771551,47.88047079,32
2078_400.png,27.9140625,50,168,103,2078,38.73675249,47.93245725,20000
2079_400.png,31.296875,20,166,119,2079,38.73699924,47.93250038,20000
2080_400.png,40.296875,38,134,125,2080,38.73729963,47.9323638,20000
2081_400.png,38.296875,36,155,97,2081,38.73650037,47.93176001,20000
2082_400.png,20.296875,34,176,111,2082,38.73691878,47.93175641,20000
2083_400.png,61.296875,79,104,71,2083,38.73699924,47.9317025,20000
2084_400.png,59.296875,55,101,106,2084,38.73727281,47.9317672,20000
2085_400.png,30.9140625,67,147,88,2085,38.73735327,47.93159828,20000
2086_400.png,70.296875,62,69,84,2086,38.73746055,47.93166297,20000
2087_400.png,51.296875,46,107,118,2087,38.73680613,47.93267289,20000
2088_400.png,53.9140625,68,88,75,2088,38.73750883,47.93251835,20000
2089_400.png,70.296875,36,97,121,2089,38.73770759,47.93242391,20000
2090_400.png,68.296875,54,75,90,2090,38.7377773,47.93254965,20000
2091_400.png,22.296875,35,169,108,2091,38.73782556,47.93217961,20000
2092_400.png,25.9140625,42,150,78,2092,38.7377344,47.93187424,20000
2093_400.png,24.9140625,28,160,122,2093,38.73799178,47.93197124,20000
2094_400.png,27.296875,28,157,133,2094,38.73764861,47.93149701,33
2095_400.png,53.296875,60,109,80,2095,38.73725718,47.9314503,20000
2096_400.png,30.296875,61,156,105,2096,38.73728935,47.93138563,20000
2097_400.png,36.296875,18,128,140,2097,38.7369998,47.93151856,20000
2098_400.png,32.296875,60,148,92,2098,38.73660301,47.93146108,20000
2099_400.png,48.296875,46,123,116,2099,38.7367317,47.93189579,20000
2100_400.png,24.296875,16,180,102,2100,38.73828669,47.9317952,20000
2101_400.png,59.296875,50,106,76,2101,38.73808293,47.93175209,20000
2102_400.png,24.296875,40,151,84,2102,38.73857088,47.93178801,33
2103_400.png,21.296875,51,161,115,2103,38.73856552,47.93188142,33
2104_400.png,38.296875,43,159,124,2104,38.73839929,47.93163712,33
2105_400.png,51.9140625,41,121,109,2105,38.73839393,47.93141078,33
2106_400.png,10.296875,39,190,126,2106,38.73828669,47.93111978,33
2107_400.png,42.9140625,54,116,98,2107,38.73903202,47.93234487,20000
2108_400.png,44.296875,55,118,95,2108,38.73897303,47.93227661,20000
2109_400.png,57.296875,55,111,75,2109,38.73822771,47.93234846,20000
2110_400.png,48.296875,52,130,101,2110,38.73841002,47.93261791,20000
2111_400.png,37.296875,50,130,95,2111,38.73865667,47.93261791,20000
2112_400.png,56.296875,60,89,92,2112,38.73902129,47.9324778,20000
2113_400.png,57.296875,59,86,72,2113,38.73906419,47.93242032,20000
2114_400.png,23.296875,28,167,135,2114,38.73946634,47.93244906,20000
2115_400.png,50.296875,59,107,83,2115,38.73945026,47.93234846,20000
2116_400.png,64.296875,69,117,76,2116,38.73914462,47.93228739,20000
2117_400.png,15.9140625,41,175,116,2117,38.73947707,47.93211854,33
2118_400.png,22.9140625,30,144,103,2118,38.73921969,47.93189579,33
2119_400.png,21.9140625,37,168,110,2119,38.73905883,47.93150779,33
2120_400.png,42.296875,42,130,127,2120,38.7395146,47.93182035,33
2121_400.png,68.296875,39,84,113,2121,38.73950924,47.93162634,33
2122_400.png,25.296875,54,170,99,2122,38.73972372,47.93168023,33
2123_400.png,10.9140625,37,182,106,2123,38.73917143,47.93122037,33
2124_400.png,8.9140625,31,183,118,2124,38.73925186,47.93089703,33
2125_400.png,37.296875,48,113,94,2125,38.73793816,47.93082517,33
2126_400.png,12.296875,7,178,150,2126,38.73856016,47.93040482,33
2127_400.png,3.296875,15,183,130,2127,38.73899984,47.93057368,33
2128_400.png,36.9140625,35,139,131,2128,38.73891405,47.93073176,33
2129_400.png,39.296875,62,126,86,2129,38.73909636,47.93081799,33
2130_400.png,56.9140625,69,98,85,2130,38.73825988,47.93042279,33
2131_400.png,61.296875,47,84,91,2131,38.73755745,47.93017489,33
2132_400.png,24.9140625,18,171,145,2132,38.73747702,47.92999166,33
2133_400.png,47.9140625,55,140,95,2133,38.7374234,47.92970064,33
2134_400.png,25.9140625,25,159,139,2134,38.73720892,47.92945274,33
2135_400.png,67.296875,35,106,136,2135,38.73699444,47.92938807,33
2136_400.png,32.296875,44,165,97,2136,38.7369998,47.92925154,33
2137_400.png,58.296875,32,88,125,2137,38.73726254,47.92930184,33
2138_400.png,52.296875,21,110,145,2138,38.73745558,47.92938447,33
2139_400.png,39.9140625,15,135,159,2139,38.73761107,47.92936292,33
2140_400.png,63.296875,39,126,109,2140,38.73760571,47.92950304,33
2141_400.png,51.296875,34,142,123,2141,38.73748775,47.92905034,33
2142_400.png,56.9140625,47,110,117,2142,38.73713921,47.92900004,33
2143_400.png,41.296875,36,126,123,2143,38.73717139,47.9291222,33
2144_400.png,51.9140625,36,108,86,2144,38.73720892,47.92904316,33
2145_400.png,24.296875,30,156,120,2145,38.73694618,47.92889226,33
2146_400.png,47.296875,26,108,126,2146,38.73790062,47.92902519,33
2147_400.png,17.296875,22,158,152,2147,38.73818481,47.92923717,33
2148_400.png,0.296875,29,192,128,2148,38.7384261,47.92920124,33
2149_400.png,53.296875,8,104,164,2149,38.73838321,47.92905753,33
2150_400.png,50.296875,39,114,111,2150,38.738158,47.92902519,33
2151_400.png,45.9140625,14,135,139,2151,38.73882826,47.92917968,33
2152_400.png,23.9140625,52,156,103,2152,38.73874247,47.92935214,33
2153_400.png,52.296875,42,124,134,2153,38.7386674,47.92949944,33
2154_400.png,1.296875,40,189,121,2154,38.73830814,47.93003477,33
2155_400.png,15.296875,32,181,113,2155,38.73770759,47.92992699,33
2156_400.png,20.296875,17,180,143,2156,38.73835104,47.9301677,33
2157_400.png,39.9140625,46,147,114,2157,38.73919824,47.93035812,33
2158_400.png,68.296875,33,106,141,2158,38.73923041,47.92994495,33
2159_400.png,24.9140625,43,166,84,2159,38.73911781,47.92944196,33
2160_400.png,57.296875,55,123,89,2160,38.73905883,47.92951741,33
2161_400.png,54.9140625,51,114,96,2161,38.73899448,47.92958208,33
2162_400.png,35.9140625,24,153,143,2162,38.73946634,47.9293198,33
2163_400.png,42.9140625,11,132,139,2163,38.73984168,47.92910064,33
2164_400.png,20.9140625,31,165,135,2164,38.74004544,47.92943118,33
2165_400.png,37.296875,20,127,157,2165,38.74022239,47.9293234,33
2166_400.png,46.296875,27,131,142,2166,38.74069961,47.92985513,33
2167_400.png,41.296875,25,118,140,2167,38.74130016,47.93015333,33
2168_400.png,3.296875,11,183,134,2168,38.74092482,47.93058805,33
2169_400.png,32.9140625,22,148,124,2169,38.74052266,47.9305629,33
2170_400.png,37.9140625,37,124,158,2170,38.73792207,47.92865153,33
2171_400.png,21.296875,35,170,114,2171,38.7367746,47.92814853,33
2172_400.png,39.9140625,38,142,123,2172,38.73688184,47.92827788,33
2173_400.png,40.296875,57,114,110,2173,38.73683358,47.92833895,33
2174_400.png,67.296875,60,97,94,2174,38.73686039,47.92841081,33
2175_400.png,30.296875,49,160,108,2175,38.73685503,47.9280623,33
2176_400.png,46.9140625,38,130,106,2176,38.73674242,47.92790062,33
2177_400.png,45.296875,31,140,118,2177,38.73694618,47.92756648,33
2178_400.png,56.296875,30,124,107,2178,38.73691401,47.92743354,33
2179_400.png,38.296875,37,133,112,2179,38.73688184,47.92721796,33
2180_400.png,55.296875,13,96,129,2180,38.73710168,47.92708143,33
2181_400.png,38.296875,39,125,100,2181,38.7373537,47.92712454,33
2182_400.png,52.296875,37,114,115,2182,38.73768614,47.92699879,33
2183_400.png,15.296875,33,166,123,2183,38.73790062,47.92694849,33
2184_400.png,47.296875,44,97,117,2184,38.73767006,47.9272467,33
2185_400.png,65.296875,42,92,97,2185,38.73733761,47.92748025,33
2186_400.png,73.296875,34,98,126,2186,38.73716602,47.92737246,33
2187_400.png,42.296875,41,131,134,2187,38.73708559,47.92742995,33
2188_400.png,45.296875,41,118,105,2188,38.73737514,47.92758804,33
2189_400.png,82.9140625,33,86,124,2189,38.73720356,47.92810901,33
2190_400.png,27.9140625,22,154,144,2190,38.73800787,47.92763474,33
2191_400.png,22.296875,33,152,106,2191,38.73805076,47.92801919,33
2192_400.png,43.796875,40,104,110,2192,38.73848509,47.92752696,33
2193_400.png,36.296875,50,128,119,2193,38.73845828,47.92817368,33
2194_400.png,36.9140625,31,121,150,2194,38.73853335,47.92810901,33
2195_400.png,71.296875,55,72,91,2195,38.73797569,47.92736887,33
2196_400.png,65.9140625,62,77,72,2196,38.73823843,47.92741557,33
2197_400.png,72.9140625,52,84,75,2197,38.73827597,47.92717125,33
2198_400.png,61.296875,48,119,113,2198,38.73874783,47.92702035,33
2199_400.png,42.9140625,34,128,123,2199,38.73891405,47.92703472,33
2200_400.png,50.296875,42,96,118,2200,38.73879072,47.92720359,33
2201_400.png,59.296875,43,102,111,2201,38.73896767,47.92722874,33
2202_400.png,33.296875,29,143,130,2202,38.73897303,47.92737605,33
2203_400.png,43.296875,38,124,114,2203,38.73913926,47.92748743,33
2204_400.png,47.9140625,36,101,112,2204,38.73892478,47.92761678,33
2205_400.png,34.9140625,51,150,100,2205,38.73875855,47.92766708,33
2206_400.png,66.296875,43,98,105,2206,38.73857624,47.92760241,33
